"step","io_out_14_bits_score","io_out_14_bits_x","io_out_14_bits_y"
"16","0","0","14"
"19","0","1","14"
"22","0","2","14"
"25","0","3","14"
"28","1","4","14"
"31","0","5","14"
"34","0","6","14"
"37","0","7","14"
"40","1","8","14"
"43","1","9","14"
"46","0","10","14"
"49","0","11","14"
"52","0","12","14"
"55","0","13","14"
"58","0","14","14"
"61","0","15","14"
"64","3","16","14"
"67","1","17","14"
"70","3","18","14"
"73","6","19","14"
"76","4","20","14"
