"step","io_out_0_bits_score","io_out_0_bits_x","io_out_0_bits_y"
"2","1","0","0"
"5","0","1","0"
"8","1","2","0"
"11","1","3","0"
"14","0","4","0"
"17","0","5","0"
"20","1","6","0"
"23","1","7","0"
"26","0","8","0"
"29","0","9","0"
"32","0","10","0"
"35","0","11","0"
"38","0","12","0"
"41","0","13","0"
"44","1","14","0"
"47","1","15","0"
"50","0","16","0"
"53","1","17","0"
"56","1","18","0"
"59","0","19","0"
"62","0","20","0"
