"step","io_out_12_bits_score","io_out_12_bits_x","io_out_12_bits_y"
"14","1","0","12"
"17","1","1","12"
"20","1","2","12"
"23","1","3","12"
"26","0","4","12"
"29","1","5","12"
"32","2","6","12"
"35","0","7","12"
"38","0","8","12"
"41","1","9","12"
"44","1","10","12"
"47","1","11","12"
"50","0","12","12"
"53","0","13","12"
"56","0","14","12"
"59","0","15","12"
"62","0","16","12"
"65","0","17","12"
"68","0","18","12"
"71","0","19","12"
"74","0","20","12"
