"step","io_out_5_bits_score","io_out_5_bits_x","io_out_5_bits_y"
"7","1","0","5"
"10","0","1","5"
"13","1","2","5"
"16","1","3","5"
"19","0","4","5"
"22","0","5","5"
"25","1","6","5"
"28","1","7","5"
"31","0","8","5"
"34","0","9","5"
"37","1","10","5"
"40","0","11","5"
"43","0","12","5"
"46","0","13","5"
"49","1","14","5"
"52","2","15","5"
"55","0","16","5"
"58","2","17","5"
"61","1","18","5"
"64","0","19","5"
"67","0","20","5"
